,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
64648,53690.0,114.18,38.85,2005,12,22,-3.3327321691989,-8.47308905966508,-5.14035689046618
28280,54927.0,117.2,35.1,2003,1,16,-3.081496791475624,-3.783418579311532,-0.7019217878359085
78824,54814.0,116.25,36.53,2005,3,30,2.0131782665220093,2.8170894078869915,0.8039111413649827
132061,54724.0,117.13,37.32,2007,6,29,22.60771529205447,22.13237047402634,-0.4753448180281268
205764,54610.0,116.1,38.73,2010,11,7,3.7820892354687015,4.444640977401545,0.6625517419328437
296341,54806.0,115.97,36.42,2013,11,23,2.5208884168501697,1.848511546880829,-0.6723768699693411
42902,54433.0,116.5,39.95,2004,7,27,22.63594674822318,23.22431475841044,0.5883680101872528
70519,54437.0,118.62,39.5,2005,9,8,19.175159674348304,18.718034465217016,-0.4571252091312879
468013,53982.0,113.27,35.23,2020,12,22,0.1725821323121227,2.6261611963143228,2.4535790640022
89261,53696.0,115.02,38.55,2006,4,24,10.739817984018426,9.153674281213918,-1.5861437028045078
321566,54726.0,117.18,37.7,2014,1,4,-7.582986390327601,-7.022869319398291,0.5601170709293104
99775,54605.0,115.93,38.93,2006,8,30,18.32407299900013,18.42202608488755,0.0979530858874184
384641,58116.0,116.87,34.03,2016,1,3,2.604611901951416,0.8168540359434032,-1.7877578660080131
341078,54437.0,118.62,39.5,2015,10,16,11.896762737268904,11.83607478397314,-0.0606879532957673
17932,54700.0,115.93,38.03,2003,2,21,-5.122857092220915,-4.43197696959633,0.6908801226245851
177882,54529.0,117.82,39.35,2009,1,16,-14.543375135368064,-11.032873178420472,3.5105019569475915
382241,57099.0,114.85,34.07,2016,6,6,20.813348251114554,18.93326168934564,-1.880086561768916
364337,53894.0,114.2,36.4,2016,8,17,21.51551536811317,20.7973682242036,-0.7181471439095723
341269,54439.0,118.72,40.02,2015,12,12,-4.626702820832219,-3.745885034688956,0.8808177861432629
222881,53695.0,114.68,38.35,2011,7,31,25.037821289358806,23.937642265720648,-1.1001790236381517
156679,54708.0,115.73,37.5,2008,5,20,17.020298095927902,15.838114643349629,-1.1821834525782773
3983,53785.0,114.67,37.52,2003,9,20,15.210561958999698,14.272187454988147,-0.9383745040115504
43735,54499.0,116.22,40.22,2004,9,23,13.33577388566437,14.34593047521981,1.0101565895554394
124491,54432.0,118.47,40.62,2007,2,14,-5.273406748883142,-0.7412359970525884,4.532170751830553
351667,54828.0,117.68,36.23,2015,2,1,-3.522916803670636,-3.74137975951729,-0.2184629558466544
433221,54922.0,117.75,35.87,2018,5,20,9.532898358714984,12.48224888413342,2.9493505254184367
258292,54439.0,118.72,40.02,2012,3,19,-3.820974616530686,-3.651976330119128,0.1689982864115578
117055,53590.0,114.27,39.75,2007,7,12,16.704847082460848,15.490834160245733,-1.2140129222151137
278034,53484.0,113.15,40.45,2013,7,14,17.185849194017976,16.91725494162401,-0.2685942523939673
303663,58002.0,115.58,34.85,2013,11,3,6.450639701376282,5.783408292869541,-0.6672314085067415
324412,54828.0,117.68,36.23,2014,2,14,-3.4372900995799536,-4.6191959593356815,-1.1819058597557284
199268,53986.0,113.88,35.32,2010,7,10,21.23333083490079,23.24877240151601,2.01544156661522
331778,58044.0,119.23,34.55,2014,11,6,7.377540702085124,5.8086595748253576,-1.5688811272597665
88324,53681.0,113.37,38.83,2006,5,13,2.4318458082079006,9.278881644034776,6.847035835826875
336463,53880.0,113.23,36.33,2015,3,4,-8.014899351447921,-6.135347628232715,1.879551723215206
395946,54535.0,118.47,39.28,2017,8,15,21.85510693798455,22.168075434968888,0.3129684969843325
83502,57083.0,113.65,34.72,2005,4,4,10.858388285654948,12.120536840209308,1.2621485545543596
269068,54825.0,117.85,36.52,2012,3,19,-5.8234921432129845,-5.828317105291752,-0.0048249620787679
480951,54833.0,118.08,36.97,2020,4,28,13.470573435312357,13.210466892714626,-0.2601065425977271
208327,54710.0,116.17,37.87,2010,6,27,23.885205818160447,24.215851377438288,0.3306455592778405
35669,53682.0,114.68,38.63,2004,12,24,-4.18411790933126,-8.762400059403411,-4.578282150072153
463548,53584.0,113.17,39.57,2020,11,9,1.3425077552464364,0.1001094029408984,-1.242398352305538
429961,54824.0,117.95,36.63,2018,12,16,-2.881026219845792,-2.5533897278229394,0.3276364920228527
480154,54821.0,117.2,37.0,2020,10,15,8.738955342402228,9.096255602266687,0.3573002598644592
4514,53792.0,114.48,37.45,2003,4,21,6.312176190508878,5.697828921369276,-0.6143472691396017
432191,54906.0,115.42,35.25,2018,8,30,20.800678526486664,22.65595647916353,1.855277952676868
392325,54419.0,116.63,40.37,2017,10,9,5.1792230285081615,6.702947652207782,1.5237246236996214
475355,54627.0,117.23,38.03,2020,9,1,22.51053502147988,20.69644714928877,-1.8140878721911025
339628,54404.0,115.83,40.88,2015,7,24,14.788532320046873,15.3503115365973,0.561779216550427
406149,54912.0,116.5,35.77,2017,12,22,-2.5821304109949765,-2.18118139530997,0.4009490156850064
375902,54805.0,115.47,36.45,2016,11,5,8.329753566518212,4.013808790724813,-4.315944775793399
234442,54622.0,117.37,38.98,2011,3,17,2.20629751858809,2.018783033660944,-0.187514484927147
25813,54853.0,120.42,36.17,2003,4,7,4.224389242434591,7.5246848482130515,3.3002956057784605
339362,54398.0,116.62,40.13,2015,1,6,-6.293892998247545,-4.894753092395924,1.3991399058516218
2581,53690.0,114.18,38.85,2003,3,21,1.4025536462918462,3.790154026006801,2.3876003797149545
