,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
260927,54535.0,118.47,39.28,2012,4,1,8.971079173341485,9.271261169380717,0.3001819960392336
378424,54851.0,120.57,36.9,2016,2,11,12.311618787027928,10.384853816648944,-1.9267649703789849
247115,58017.0,116.13,34.25,2011,10,11,21.34601901836575,19.58308055859477,-1.7629384597709823
47505,54613.0,116.62,38.7,2004,3,4,6.630104237446371,5.464741925591008,-1.1653623118553638
166241,58020.0,117.13,34.8,2008,8,28,29.150981289105808,28.888382841649385,-0.2625984474564227
166541,58026.0,118.02,34.4,2008,4,2,14.268347627735956,14.277187882164768,0.0088402544288079
51785,54738.0,118.4,37.05,2004,5,14,19.804375608756818,19.848699407695907,0.0443237989390894
209242,54725.0,117.53,37.5,2010,6,17,28.52647269914934,27.493638773683102,-1.0328339254662389
409537,58006.0,115.88,34.38,2017,1,5,10.69829117974931,8.643372398683129,-2.054918781066183
113881,58011.0,116.07,34.8,2006,10,21,22.87694333484341,22.500518909499284,-0.3764244253441333
385903,53590.0,114.27,39.75,2017,3,28,8.658424737192544,7.703774345315215,-0.9546503918773296
465361,53781.0,114.47,36.87,2020,5,30,23.99372432561025,23.89591596088637,-0.0978083647238854
204728,54539.0,118.88,39.43,2010,9,6,28.76424598960674,27.633338393681413,-1.1309075959253327
56777,54909.0,115.52,35.08,2004,2,14,8.945777823625635,9.355146614534126,0.4093687909084931
4663,53794.0,114.75,37.35,2003,11,24,8.068428064218455,8.670926501708724,0.6024984374902687
76173,54712.0,116.82,37.2,2005,4,19,18.196429049936217,16.25531758021687,-1.9411114697193448
486983,58030.0,118.02,34.88,2020,3,24,15.469062769251147,15.668869921544047,0.1998071522928981
78538,54808.0,115.63,36.23,2005,11,6,13.22946099737472,13.521936691574636,0.2924756941999149
374241,54723.0,117.57,37.65,2016,1,1,7.103659238404116,6.424155516163443,-0.6795037222406721
412123,53491.0,114.38,40.68,2018,10,24,10.575657099417633,9.57322128708556,-1.002435812332072
289178,54527.0,117.05,39.08,2013,9,2,24.07384039813044,23.747654210009102,-0.326186188121337
58382,54938.0,118.4,35.05,2004,8,23,26.8101096401689,26.16944058552377,-0.6406690546451337
398164,54626.0,115.82,38.42,2017,1,16,4.0159929873872855,4.521474177335427,0.5054811899481413
374,53487.0,113.42,40.08,2003,12,4,1.4293359916667137,0.8986456268311959,-0.5306903648355178
350340,54809.0,115.28,36.55,2015,7,8,27.96920865740909,27.64584443531168,-0.3233642220974104
447692,54525.0,117.28,39.73,2019,4,22,18.01350795338853,17.949335113641762,-0.0641728397467673
446215,54454.0,120.3,40.33,2019,6,30,23.579678273291265,25.331236739087995,1.7515584657967302
