,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
355808,57079.0,113.03,34.95,2015,1,13,-1.4506110961758885,-0.7679069139316778,0.6827041822442107
472157,54518.0,116.4,39.17,2020,6,6,26.64812894331608,31.128555626254894,4.480426682938816
190640,57095.0,114.15,34.12,2009,5,14,19.18128722261621,21.646004122865047,2.4647169002488307
198001,53890.0,114.1,36.67,2010,6,17,33.741984321971806,33.182865365830104,-0.5591189561417025
389238,53888.0,113.43,36.2,2017,3,2,-3.4954840229522515,-0.8047967935146558,2.690687229437596
460890,58008.0,115.33,34.47,2019,9,25,28.01373804868853,27.453592623659453,-0.5601454250290807
126215,54517.0,117.2,39.07,2007,2,25,5.298875424410383,5.073266578025239,-0.2256088463851453
469459,54406.0,115.97,40.45,2020,12,19,-12.966313829853076,-13.4252261074627,-0.4589122776096222
135637,54831.0,118.5,36.65,2007,4,28,19.326918364984262,20.589271046871687,1.2623526818874249
272052,54913.0,116.82,35.75,2012,4,16,17.43230084719578,17.5596545911839,0.1273537439881202
267160,54755.0,120.38,37.33,2012,6,26,32.44492091678643,32.11741824509004,-0.3275026716963865
17151,54627.0,117.23,38.03,2003,5,30,27.913313978127785,27.66460076867917,-0.2487132094486171
286111,54423.0,117.92,40.97,2013,12,6,-7.247675860639394,-6.097149401826796,1.1505264588126003
195447,53693.0,114.13,38.03,2010,2,27,-3.1383930900792003,-2.177138997803706,0.9612540922754936
441894,53883.0,114.7,37.13,2019,11,24,5.134311782399181,5.68679741738631,0.5524856349871277
120595,53888.0,113.43,36.2,2007,9,7,16.932328026373767,16.825748455635235,-0.1065795707385284
461821,58030.0,118.02,34.88,2019,3,18,12.713714158364944,15.35547494423273,2.6417607858677865
158553,54752.0,120.77,37.8,2008,11,18,-2.543767758389661,-1.372294282765736,1.1714734756239251
428488,54803.0,116.02,36.98,2018,8,2,43.51668696060082,43.30280491704871,-0.2138820435521112
454560,54815.0,116.27,36.38,2019,12,25,1.2886694146765802,-0.2648255609749007,-1.5534949756514809
38980,53891.0,114.68,37.02,2004,11,26,-0.9592395120437858,-3.1177873587096454,-2.158547846665859
451771,54711.0,116.28,37.7,2019,5,20,18.08201309550173,18.131821665414087,0.0498085699123578
333412,53593.0,114.57,39.83,2015,8,1,30.471932210780388,28.809439162563304,-1.6624930482170797
341589,54499.0,116.22,40.22,2015,7,22,32.56602828507748,34.5650837986408,1.99905551356332
229281,54432.0,118.47,40.62,2011,10,25,1.3778560941397986,2.603539956758208,1.2256838626184088
34368,53491.0,114.38,40.68,2004,8,27,22.038983181170007,22.93352352536885,0.8945403441988411
337417,53894.0,114.2,36.4,2015,6,12,31.203739141776065,28.29613536656588,-2.907603775210184
374168,54722.0,117.63,37.75,2016,2,14,-8.910868249423993,-5.759097702917324,3.1517705465066714
480398,54825.0,117.85,36.52,2020,9,12,26.758452742096047,28.182525206079745,1.4240724639837017
314295,54432.0,118.47,40.62,2014,8,11,26.949942612957035,27.25781520030229,0.3078725873452512
61230,58016.0,116.97,34.18,2004,5,6,24.110665923442888,25.13063277849381,1.0199668550509209
140809,57099.0,114.85,34.07,2007,1,27,0.1616232136938462,-0.5924483054488527,-0.7540715191426991
162783,54913.0,116.82,35.75,2008,12,12,1.5020182019644133,0.4401200505486581,-1.061898151415755
448172,54534.0,118.1,39.65,2019,12,14,-6.036730999660026,-5.101466380359177,0.9352646193008488
41404,54399.0,116.28,39.98,2004,5,7,16.6843321268868,18.104692866597013,1.4203607397102118
402344,54807.0,115.77,36.15,2017,6,8,29.514495593465536,29.10892961741073,-0.4055659760548061
234004,54616.0,116.85,38.35,2011,11,29,-1.202466392224157,-0.7281902378218952,0.4742761544022618
131489,54714.0,116.33,37.45,2007,8,22,35.32349911441366,35.77256116792517,0.4490620535115113
334772,53697.0,114.83,38.03,2015,7,12,39.07222256477901,38.60311526279817,-0.4691073019808414
275975,58012.0,116.65,34.67,2012,5,4,31.02992859788668,29.82406114190032,-1.2058674559863682
311648,53982.0,113.27,35.23,2014,4,20,18.66687946513961,18.417895820325032,-0.2489836448145759
