,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
221193,53499.0,114.73,40.77,2011,7,8,20.552115938894502,19.99521574242291,-0.5569001964715916
242194,54901.0,115.17,36.08,2011,5,1,16.511715760653033,17.311918345070882,0.8002025844178497
310055,53878.0,113.38,36.52,2014,2,8,-7.6275515805365455,-8.814478301117347,-1.1869267205808027
283604,53974.0,114.23,35.6,2013,9,7,24.75464148870925,24.559858602025795,-0.1947828866834556
147267,53882.0,113.03,36.07,2008,11,27,-7.136560694732175,-4.948205006768744,2.1883556879634325
259464,54514.0,116.25,39.87,2012,6,8,27.368844010646853,28.86269698708748,1.4938529764406248
379003,54904.0,115.52,35.58,2016,3,7,7.26115824699139,7.48750863737445,0.2263503903830601
442424,53892.0,114.47,36.62,2019,11,18,0.0698052364255819,-0.1103496887244743,-0.1801549251500562
178159,54533.0,118.1,39.58,2009,8,11,30.711204605214142,30.80579301014757,0.094588404933436
42546,54428.0,117.4,40.03,2004,3,27,12.676280517616156,11.64849772991446,-1.0277827877016943
277164,58036.0,118.72,34.55,2012,10,1,17.488165916152806,17.815236949281235,0.3270710331284334
433963,54940.0,119.2,35.75,2018,6,30,26.340527658499504,26.89820213998298,0.5576744814834775
41284,54398.0,116.62,40.13,2004,4,20,17.62343555434753,17.452079851529028,-0.1713557028185022
145728,53697.0,114.83,38.03,2008,8,16,25.59247628439289,24.680312880829877,-0.9121634035630172
276250,58017.0,116.13,34.25,2012,10,11,15.673115282977266,15.565242545884043,-0.1078727370932206
199302,53986.0,113.88,35.32,2010,10,14,17.815062518857946,17.930000820913893,0.1149383020559504
419791,54433.0,116.5,39.95,2018,12,7,-12.487403199275729,-11.915930570677586,0.5714726285981442
430006,54825.0,117.85,36.52,2018,2,23,6.177510515166572,3.366203767133244,-2.8113067480333283
44901,54520.0,117.08,39.97,2004,4,21,17.100399632069724,18.35028019594457,1.2498805638748536
134270,54811.0,116.62,36.93,2007,9,30,13.89465242177732,14.393647347651145,0.4989949258738253
467506,53897.0,114.35,36.4,2020,10,1,21.442637344949613,20.634307279619623,-0.8083300653299936
62313,58038.0,118.78,34.08,2004,6,9,23.21829690279583,24.62893011956788,1.4106332167720446
164712,57089.0,113.93,34.07,2008,4,1,11.812267223849418,10.942315727696284,-0.8699514961531349
434940,57091.0,114.3,34.78,2018,1,14,0.7938606116727049,0.2810100313845955,-0.5128505802881094
66380,53798.0,114.37,37.18,2005,5,31,29.17925489355185,25.883453535229588,-3.295801358322265
261940,54607.0,115.12,38.72,2012,1,28,-7.904868437188692,-7.933089356160566,-0.0282209189718729
67575,53899.0,114.97,36.48,2005,7,14,31.604134492294307,30.445275853091776,-1.1588586392025313
175072,54425.0,117.47,40.4,2009,4,2,2.275125157507661,1.45511706540324,-0.8200080921044213
451319,54705.0,115.38,37.37,2019,11,19,-0.1906542434799324,-0.4142797018068925,-0.2236254583269601
354358,54915.0,116.6,35.43,2015,6,16,26.42104469654331,28.08528267660828,1.6642379800649678
331274,58027.0,117.15,34.28,2014,1,3,4.396136894647283,2.647209963355671,-1.7489269312916118
268376,54816.0,116.8,36.52,2012,6,19,29.100215061836533,28.32871199912881,-0.7715030627077262
414458,53782.0,113.62,37.93,2018,6,26,27.303049219009928,26.20517711126667,-1.0978721077432567
420396,54455.0,120.65,40.62,2018,9,19,17.857593289263995,17.89542744171073,0.0378341524467344
391085,53993.0,114.92,35.93,2017,6,21,26.71091123116178,26.77921263344964,0.0683014022878616
166323,58021.0,117.28,34.78,2008,7,28,30.43653445744352,31.163282400982343,0.7267479435388253
124916,54439.0,118.72,40.02,2007,3,8,-0.7354207629054144,-2.1693056740605448,-1.4338849111551308
243256,54915.0,116.6,35.43,2011,1,1,-8.263845282381961,-7.758733890890907,0.5051113914910532
434996,57093.0,114.82,34.85,2018,9,28,20.639967629154945,20.72242768185421,0.0824600526992647
325735,54853.0,120.42,36.17,2014,10,27,9.229053807860478,9.487605641048733,0.258551833188255
96163,54439.0,118.72,40.02,2006,5,27,18.48737946101886,14.39017251937357,-4.0972069416452905
414529,53783.0,113.72,37.6,2018,12,4,-6.3771766013349165,-6.0570929121035855,0.3200836892313301
65105,53697.0,114.83,38.03,2005,3,10,-0.9220520467006984,-1.7532391871163755,-0.8311871404156773
121082,53895.0,114.45,36.75,2007,12,13,-2.2333942061606105,-2.1315044331187125,0.1018897730418979
102923,54711.0,116.28,37.7,2006,7,23,27.20890788164953,26.410042842120284,-0.7988650395292503
