,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
22051,54804.0,115.18,36.3,2003,12,6,-1.7745999014404172,-1.3378360119219057,0.4367638895185115
199470,53988.0,113.67,35.27,2010,6,4,24.07526216089021,21.897067814106464,-2.178194346783748
139374,54940.0,119.2,35.75,2007,5,22,20.857295716541227,21.427914954653524,0.5706192381122968
480961,54833.0,118.08,36.97,2020,3,28,7.665255511308218,8.12167885827025,0.4564233469620325
236313,54712.0,116.82,37.2,2011,8,15,32.285122152982,31.602962065516923,-0.6821600874650748
4780,53796.0,114.88,37.62,2003,5,31,24.376301918989878,24.54565025577807,0.1693483367882038
387381,53773.0,114.62,36.33,2017,10,18,14.293659510471912,14.432693760568984,0.1390342500970707
288114,54511.0,116.47,39.8,2013,7,11,26.71810788857339,27.55844033902089,0.8403324504475016
404031,54832.0,118.8,36.87,2017,7,24,31.10908915871545,29.39317988734644,-1.7159092713690072
218444,58007.0,115.3,34.07,2010,8,18,31.93124039924223,30.130259184971514,-1.800981214270717
483041,54915.0,116.6,35.43,2020,11,6,14.572102499179652,14.86060836938606,0.2885058702064072
391712,54401.0,114.92,40.77,2017,2,4,-1.6766093725429416,-3.875811349779368,-2.1992019772364246
481859,54853.0,120.42,36.17,2020,8,24,29.63628140562004,28.81706890883278,-0.8192124967872587
326742,54911.0,116.4,35.93,2014,5,22,26.820853635851968,26.963850876395053,0.1429972405430888
255838,53995.0,114.5,35.55,2012,3,30,13.228331308311745,10.659801771223329,-2.568529537088418
381192,57082.0,113.02,34.47,2016,6,5,21.461364607977707,21.25216413618851,-0.2092004717891952
266013,54727.0,117.55,36.68,2012,7,19,29.74208520541003,29.51515638821268,-0.2269288171973471
241057,54836.0,118.17,36.18,2011,4,24,11.321808747718372,13.506728486005398,2.184919738287027
244109,54929.0,117.97,35.27,2011,10,21,17.294476919722992,16.266722865744427,-1.0277540539785583
107813,54834.0,118.28,36.87,2006,4,15,11.229636948176896,12.121979116484818,0.8923421683079216
369009,54515.0,116.7,39.5,2016,12,24,-1.5449211631327848,-1.8877982649195,-0.3428771017867154
85619,58025.0,117.73,34.57,2005,11,24,6.208127467055429,6.649253014280466,0.4411255472250355
212777,54831.0,118.5,36.65,2010,2,4,-1.1457283598777512,-3.3457689159512265,-2.2000405560734757
222285,53685.0,113.42,38.07,2011,2,16,-3.3285977319655293,-2.965569343804141,0.3630283881613882
90710,53796.0,114.88,37.62,2006,4,21,12.235958824535006,12.103097820401851,-0.1328610041331508
269480,54830.0,117.93,36.82,2012,10,20,16.575512318989887,15.36668975079151,-1.2088225681983769
180910,54640.0,114.87,36.92,2009,1,24,-5.424571162578337,-5.436321550195081,-0.0117503876167441
298198,54831.0,118.5,36.65,2013,3,14,2.15130391057784,3.865166156938292,1.7138622463604518
137286,54904.0,115.52,35.58,2007,5,25,25.50182019746481,25.365016127511936,-0.1368040699528734
375766,54803.0,116.02,36.98,2016,12,5,3.0463950210520645,4.258218161198377,1.211823140146311
1956,53680.0,114.38,38.3,2003,3,21,6.888247151712228,7.786209891960808,0.8979627402485777
402910,54816.0,116.8,36.52,2017,2,24,3.3441794538954244,4.389404091576586,1.0452246376811618
417711,53991.0,114.33,35.92,2018,6,10,23.00995590912158,22.24663042361941,-0.7633254855021647
338812,53992.0,114.52,35.65,2015,10,7,20.826671437650827,21.66002043902213,0.8333490013713067
474589,54615.0,116.85,38.58,2020,3,17,12.092287228370852,12.11429658844549,0.0220093600746356
29454,57083.0,113.65,34.72,2003,9,25,24.455369303535964,24.42039857411749,-0.0349707294184682
221889,53596.0,115.13,38.85,2011,8,2,26.682785360987022,26.264013471889328,-0.4187718890976875
355630,54940.0,119.2,35.75,2015,5,10,15.34637488920799,16.181055169090644,0.8346802798826545
129415,54621.0,115.18,38.18,2007,2,12,3.8776233150938975,4.2107787763799305,0.3331554612860321
434795,57089.0,113.93,34.07,2018,1,3,-0.799767583503936,-0.4759886189473057,0.3237789645566302
1130,53582.0,113.67,39.72,2003,3,22,0.6042833945368951,-1.1325267075576742,-1.7368101020945692
67001,53889.0,113.87,36.07,2005,12,8,-3.488315351599736,-3.477693262924764,0.0106220886749723
52963,54808.0,115.63,36.23,2004,4,13,17.073300233739538,17.111239578243566,0.037939344504025
176071,54454.0,120.3,40.33,2009,12,11,1.8826180261032697,-1.6302690154291424,-3.5128870415324123
35611,53682.0,114.68,38.63,2004,12,17,-1.5803551017843975,-0.5084139289544528,1.0719411728299448
157249,54717.0,116.4,37.63,2008,10,17,17.812324531947514,17.91757045675621,0.105245924808699
263725,54633.0,115.27,37.5,2012,1,13,-1.9465380449020104,-2.9191314669381008,-0.9725934220360904
31545,58011.0,116.07,34.8,2003,1,16,2.6434120940267887,3.875951566889131,1.2325394728623422
414878,53789.0,114.63,37.88,2018,1,17,-0.7816175555490413,-0.9823051791859928,-0.2006876236369516
149098,53991.0,114.33,35.92,2008,10,20,18.27444177698984,18.79763752279984,0.5231957458100034
170727,53789.0,114.63,37.88,2009,1,18,0.1881204819826289,0.0599778311665924,-0.1281426508160364
466825,53886.0,113.67,36.57,2020,3,23,14.218181299385664,11.7306623655258,-2.487518933859864
14712,54596.0,116.2,39.77,2003,6,7,25.01814571816496,24.830949553635868,-0.1871961645290909
78398,54806.0,115.97,36.42,2005,2,12,-1.9852101978071968,-1.6575555038302356,0.3276546939769611
177817,54528.0,117.13,39.23,2009,6,15,25.393839897168327,26.24109758460717,0.8472576874388409
14058,54533.0,118.1,39.58,2003,5,2,23.743617119705533,22.408795614628392,-1.3348215050771444
